PharmagkbID	Drug Names	Approved
PA449367	dipyridamole|Dipyudamine|Usaf Ge-12|Dipiridamol|Dipyridamol|Dypyridamol|Dipyridamine|Chilcolan|Piroan|Stimolcardio|Aggrenox|Stenocardil|Coridil|Dipyidamole|Agilease|Apricor|Anginal|Stenocardiol|Corosan|Coroxin|Apo-Dipyridamole Fc|IV Persantine|Cardoxil|Coronarine|Prandiol|Novo-Dipiradol|Protangix|Persantine|Curantyl|RA 8|Apo-Dipyridamole Sc|Kurantil|Prandiol 75|Cardioflux|Cleridium 150|Cleridium|Natyl|Persantin|Justpertin|Dipyridan|Peridamol|Permiltin|RA-8|Coribon|Gulliostin	True
PA164712694	Direct thrombin inhibitors	False
PA449368	dirithromycin|Dynabac	True
PA449373	disopyramide|Disopyramidum [INN-Latin]|Disopyramide Free Base|Disopyramide Phosphate|Disopiramida [INN-Spanish]|Rythmodan P|Isorythm|Ritmodan|Dicorantil|Searle 703|Lispine|Xi-Disopyramide|Rythmodan-La|Rythmodan|Norpace|Norpace CR	True
PA449376	disulfiram|Dupont Fungicide 4472|Tetraethylthiuram Disulphide|Tetraethylthioperoxydicarbonic Diamide|Usaf B-33|TTD|Tetraethylthiuran Disulfide|TETD|Tetraethylthiuram|Tetraethylthiuram Disulfide|Tetraethylthiram Disulfide|Dupon 4472|Disulphuram|Tetraethylthiram Disulphide|Disulfuram|TATD|Tetraethylthiuram Sulfide|Anticol|Etabus|Exhoran|Ethyl Thiudad|Antiaethan|Teturamin|Perkait Tetd|TTS X|Antaethyl|Ethyldithiurame|Anti-Ethyl|Ekagom Tetds|Nocceler Tet-G|Antietanol|Antietil|Antalcol|Gababentin|Antaetil|Alcophobin|Stopety|Bonibal|Ekaland Tetd|Ethyl Tuads|Tenutex|Sanceler Tet-G|Tetraetil|Super Rodiatox|Alk-Aubs|Contralin|Averzan|Nocceler Tet|Stopaethyl|Ethyl Tuex|Perkacit Tetd|Anthethyl|Krotenal|Thiocid|Stopetyl|Anteyl|Nocbin|Tetradine|Disulfram|Ethyl Thiram|Ancazide Et|Tetradin|Abstinil|Aversan|Ephorran|Tiuram|Antabuse|Etyl Tuex|Refusal|TTS|Espenal|Thireranide|Antethyl|Cronetal|Dicupral|Ethyldithiourame|Disetil|Tenurid|Noxal|Abstensil|Antetan|Antivitium|Esperal|Ekagom Dtet|Accel Tet-R|Exhorran|Antadix|Thioscabin|Antaenyl|Antetil|Hoca|Soxinol Tet|Akrochem Tetd|Ekagom Teds|Contrapot|Ethyl Tuads Rodform|Disulfan|Tetidis|Teturam|Accel Tet|Antaethan|Ethyl Thiurad|Ro-Sulfiram|Tillram|Sanceler Tet|Antikol|Abstinyl|Stopethyl|Antabus|Thiophos	True
PA151249535	diuretics	False
PA164712695	Diuretics And Potassium-sparing Agents In Combination	False
PA164783479	divalproex sodium|Valproate semisodium|Divalproex sodium|Depakote Sprinkle|Depakote CP|Depakote ER|Epival|Depakote	True
PA166110254	divicine|2,6-diamino-1,6-dihydro-4,5-pyrimidinedione	False
PA449381	dobutamine|Dobutamine Hcl in Dextrose 5%|Dobutamine [Usan:Ban:Inn]|Dobutamine [Usan]|Dobutamine Hydrochloride|Inotrex|Dobutamine Hcl|Dobutrex|Dobutaminum [INN-Latin]|Dobutamina [INN-Spanish]|Racemic-Dobutamine	True
PA449383	docetaxel|Docetaxel, Trihydrate|TXL|Docetaxel anhydrous|Taxotere	True
PA164749211	docosanol|Behenyl alcohol|Abreva	True
PA451988	dodecane-trimethylamine	False
PA449389	dofetilide|Dofetilida [INN-Spanish]|Dofetilidum [INN-Latin]|Dofetilida|Tikosyn	True
PA449390	dolasetron|Anzemet|Dolasteron|Dolasetronum [INN-Latin]	True
PA166114961	dolutegravir	True
PA134711056	domperidone|Nauzelin|Motilium|Domperidon|Lopac-D-122	False
PA449394	donepezil|Eranz|Aricept|Aricept ODT	True
PA164712696	Dopa and dopa derivatives	False
PA449396	dopamine|Deoxyepinephrine|Oxytyramine|Hydroxytyramine|Dophamine|Dopamine HCl|Hydroxytyramin|DA|Dopamin|Revimine|Intropin	True
PA164712697	Dopamine agonists	False
PA164712698	Dopaminergic Agents	False
PA10318	dornase alfa|rhDNase|Deoxyribonuclease I|Dornase alfa|Deoxyribonuclease-1 precursor|DNase|DNase I|Neothylline|Pulmozyme|Dilor|Lufyllin-400|Viscozyme|Lufyllin|Dilor-400	True
PA164748765	dorzolamide|Trusopt	True
PA164744927	doxacurium|doxacurium chloride|Nuromax	True
PA164784026	doxapram|Dopram|Doxapram hydrochloride|Doxapram HCL|Stimulexin	True
PA449407	doxazosin|doxazosin mesilate|Normothen|Doxazosin mesylate|Supressin|Cardura|Alfadil|Carduran|Cardular|Cardura-1|Cardura XL|Cardura-2|Cardura-4|Diblocin|Cardenalin	True
PA449409	doxepin|Doxepina [INN-Spanish]|Doxepine|Doxepinum [INN-Latin]|Doxepin, Hydrochloride|Doxepin Hcl|Aponal|Quitaxon|Curatin|Zonalon|Sinequan|Adapin|Triadapin	True
PA449412	doxorubicin|Doxorubicine [INN-French]|Doxorubicin HCl|Doxorubicin Hydrochloride|Doxorubicina [INN-Spanish]|Doxorubicinum [INN-Latin]|Doxil|Doxo|RDF Rubex|Adriamycin Semiquinone|Adriblastina|Adriamycin|DM2|Rubex|Adriamycin RDF|ADM|Myocet|Adriamycin PFS|Adriblastin|Adriablastin|Resmycin|Caelyx	True
PA165291926	doxorubicin hydroxyaglycone	False
PA165291923	doxorubicin seminquinone radical	False
PA165291922	doxorubicinol	False
PA165291925	doxorubicinol aglycone	False
PA449415	doxycycline|Doxytetracycline|Doxcycline anhydrous|Doxycycline Monohydrate|Doxycycline Hyclate|Doxylin|Monodox|Doxytec|Oracea|Periostat|Vibramycin|Jenacyclin|Doxychel Hyclate|Supracyclin|Doxy-Caps|Apo-Doxy|Vibra-Tabs|Doryx|Doxychel|Novo-Doxylin|Doxycin|Alti-Doxycycline|Doxy 100|Atridox|Doxy-Lemmon|Nu-Doxycycline	True
PA449419	doxylamine|Doxilminio [INN-Spanish]|Dossilamina [DCIT]|Doxylaminum [INN-Latin]	False
PA165291460	DPCPX	False
PA164760855	dromostanolone|2MDTP|Medrotestron propionate|2M-DHTP|MDHT|Dromostanolone propionate|Dromostanolone proprionate|Blackburn Compound|Drostanolone|Drostanolone propionate|Permastril|Masteril|Masteron|Emdisterone|Metholone|Drolban|Masterid|Masterone	True
PA153619853	dronedarone	True
PA449422	droperidol|Inapsin|Innovan|Inoval|Inappin|Dehidrobenzperidol|Inapsine|Innovar-Vet|Sintosian|DHBP|Dehydrobenzperidol|Sintodril|Vetkalm|Inopsin|McN-JR 4749|Deidrobenzperidolo|Halkan|Thalamonal|Dridol|Leptanal|Properidol|Thalamanol|Leptofen|Dihidrobenzperidol|Droleptan|Innovar	True
PA164749409	drospirenone|Drospirenona [inn-spanish]|Drospirenonum [inn-latin]|DRSP|6beta,7beta,15beta,16beta-dimethylene-3-oxo-17alpha-pregn-4-ene-21,17 carbolactone	False
PA165290928	drospirenone/ethinyl estradiol|Yaz	True
PA165958398	drotaverine|drotaverin|No-Spa|Drotin	False
PA131548935	drotrecogin alfa|Blood coagulation factor XIV|Autoprothrombin IIA|Vitamin K-dependent protein C precursor|Anticoagulant protein C|Xigris	False
PA166049182	droxicam	False
PA164748386	droxidopa|L-threo-3,4-dihydroxyphenylserine|L-DOPS|Droxydopa|L-dihydroxyphenylserine|Dops	False
PA164712712	Drugs acting on serotonin receptors	False
PA164712699	Drugs Affecting Bone Structure And Mineralization	False
PA164712700	Drugs For Acid Related Disorders	False
PA164712701	Drugs For Bile Therapy And Lipotropics In Combination	False
PA164712713	Drugs for embolisation	False
PA164712702	Drugs For Functional Bowel Disorders	False
PA164712703	Drugs For Functional Gastrointestinal Disorders	False
PA164712704	Drugs For Obstructive Airway Diseases	False
PA164712705	Drugs For Peptic Ulcer And Gastro-oesophageal Reflux Disease (gord)	False
PA164712706	Drugs For Treatment Of Bone Diseases	False
PA164712714	Drugs for treatment of hypercalcemia	False
PA164712715	Drugs for treatment of hyperkalemia and hyperphosphatemia	False
PA164712716	Drugs for treatment of hypoglycemia	False
PA164712707	Drugs For Treatment Of Lepra|Drugs for treatment of lepra	False
PA164712708	Drugs For Treatment Of Tuberculosis	False
PA164712709	Drugs Used In Addictive Disorders	False
PA164712718	Drugs used in alcohol dependence	False
PA164712710	Drugs Used In Benign Prostatic Hypertrophy	False
PA164712711	Drugs Used In Diabetes	False
PA164712719	Drugs used in erectile dysfunction	False
PA164712720	Drugs used in nicotine dependence	False
PA164712721	Drugs used in opioid dependence	False
PA10066	duloxetine|Duloxetine HCl|(+-)-duloxetine|Duloxetine Hydrochloride|Cymbalta|Yentreve	True
PA164749300	dutasteride|Avodart	True
PA164748037	dyclonine|Dyclonine hydrochloride|Diclonia|Tanaclone|Diclonina|Dycloninum [INN-Latin]|Dyclonin|Dyclonine HCL|Diclonina [INN-Spanish]|Dyclocaine|Dyclocainum|Dyclothane|Dyclone	True
PA164745443	dydrogesterone|10alpha-Isopregnenone|Dydrogesterona [INN-Spanish]|Isopregnenone|Didrogesterone [DCIT]|Hydrogestrone|Dydrogesteronum [INN-Latin]|Hydrogesterone|Prodel|Gestatron|Terolut|Diphaston|Retrone|Dufaston|Gynorest|Duphaston|Duvaron	True
PA164748027	dyphylline|DT|Diprofillin|Diprofilline|Diprophylline|Diprophyllin|Dihydroxypropyl Theopylin|Dihydroxypropyl Theophylline|Dipropylline|Hidroxiteofillina|Neo-Vasophylline|Neutraphylline|Liactemin|Neophylline|Neutraphyllin|Neutrafil|Teofen|Circain|Dyflex|Hiphyllin|Neostenovasan|Propyphyllin|Neophyl|Neutrafillina|Soluphyllin|Coronal|Hyphylline|Cor-Theophylline|Neutroxantina|Purifilin|Solufilin|Solufyllin|Silbephylline|Asthmolysin|Glyphyllin|Neufil|Synthophylline|Coronarin|Theal|Aristophyllin|Droxine|Neotilina|Astrophyllin|Thefylan|Silbephyllin|Protheophylline|Tefilan|Corphyllin|Glyfyllin|Afi-Phyllin|Iphyllin|Neophyllin|Glyphylline	False
PA161660841	ebselen	False
PA165958350	ecabet|Gastrom	False
PA131550706	echinacea	False
PA164743139	echothiophate iodide|phospholine|Phospholine Iodide|Echodide	True
PA164746010	econazole|Ecostatin Vaginal Ovules|Spectazole|Ecostatin cream|Gyno-Pevaryl 150|Spectazole cream|Palavale|Ifenec|Ecostatin|Pevaryl|Econazole Nitrate|Gyno-Pevaryl	True
PA164712722	Ectoparasiticides, Incl. Scabicides	False
PA164712723	Ectoparasiticides, Incl. Scabicides, Insecticides And Repellents	False
PA164776637	eculizumab|5G1.1|Soliris	True
PA449439	edetic acid|Calcium Disodium Versenate|Edetate Calcium|EDT|CaEDTA|Calcium Disodium Edetate|Edetate calcium disodium|EDTA|Calcium disodium versenate|Endrate|Titriplex|Versenate|Cheladrate|Havidote	True
PA449437	edrophonium|Edrophone Chloride|EDR|Edrophonum|Edrophonium Ion|Edrophonium Chloride|Reversol|Tensilon chloride|Enlon Plus|Tensilon|Antirex|Enlon	True
PA164748817	efalizumab|anti alphaL integrin|hu1124|Raptiva|antiCD11 alpha	False
PA449441	efavirenz|EFV|Stocrin|Sustiva	True
PA153561371	egfr inhibitors	False
PA134687926	EKB-569	False
PA164924562	Elacridar	False
PA164712724	Electrolyte solutions	False
PA10068	electrolytes	False
PA164712725	Electrolytes With Carbohydrates	False
PA134687947	eletriptan|Relpax	True
PA166123486	eliglustat	False
PA165981594	eltrombopag|Eltrombopag olamine|Revolade|Promacta	True
PA165291498	elvitegravir	False
PA164751802	emedastine|Emedastina [INN-Spanish]|Emedastine difumarate|Emedastinum [INN-Latin]|Emadine	True
PA164712727	Emollients And Protectives	False
PA10069	emtricitabine|Coviracil|Racivir|Emtriva	True
PA449456	enalapril|Enalaprila [INN-Spanish]|Enalaprilat|Enalapril Maleate|Enalaprilum [INN-Latin]|Vasotec IV|Bonuten|Vaseretic|Enalapril Bp|Vasotec|Enalapril Richet|Gadopril|Kinfil	True
PA449459	encainide|Encainidum [Latin]|Encainida [Spanish]|Encainide [French]|Enkaid	False
PA164712728	Encephalitis vaccines	False
PA164712729	Endocrine Therapy	False
PA166124478	endoxifen	False
PA164712730	Enemas	False
PA449461	enflurane|Anesthetic 347|Enflurano [INN-Spanish]|Anesthetic Compound No. 347|Ohio 347|Enfluranum [INN-Latin]|Methylflurether|Compound 347|Ethrane|Efrane|Alyrane	True
PA164744517	enfuvirtide|Envelope polyprotein GP160 precursor [Contains: Exterior membrane glycoprotein,GP120, Transmembrane glycoprotein,GP41]|Fuzeon	True
PA449462	enoxacin|Penetrex	True
PA449463	enoxaparin|LMWH|Low Molecular Weight Heparin|Lovenox HP|Lovenox|Clexane	True
PA164768794	enoximone|Perfan	False
PA164749350	enprofylline|3-Propylxanthine|Enprofyllinum [INN-Latin]|3-n-Propylxanthine|Enprofilina [INN-Spanish]|Nilyph|Oxeze	False
PA164748726	entacapone|Entacapone [Usan:Inn]|Entacaponum [INN-Latin]|Entacapona [INN-Spanish]|Comtess|Comtan	True
PA164784025	entecavir|Baraclude	True
PA166123406	enzalutamide	False
PA164712731	Enzyme and acid preparations, combinations	False
PA164712732	Enzyme inhibitors	False
PA164712733	Enzyme preparations	False
PA164712734	Enzymes	False
PA164777031	ephedra|Indian jointfir|Ma huang|Chinese jointfir|Sinueaze|Ephedra vulgaris	False
PA449466	ephedrine	False
PA164764489	epinastine|Epinastina [Spanish]|Epinastinum [Latin]|Elestat	True
PA449470	epinephrine|D-Epifrin|L-Epinephrine|Epinephrinum [INN-Latin]|L-Adrenaline Base|Adrenalinum|Levoepinephrine|Racepinefrine|D-Epinephrine|Adrenalin Chloride|L-Adrenaline|Racepinefrinum [inn-latin]|ADR Adrenaline|D-Adrenaline|L-Epinephine|Epinephrine Bitartrate|Adrenalina|Adrenaline|L-Epirenamine|Epinephran|Racepinefrina [inn-spanish]|Epinefrina [INN-Spanish]|Levoadrenaline|Racepinephrine|L-Adrenalin|Adrenalin|Epinefrin [Czech]|Renalina|Supranol|Tonogen|ADROP|Susphrine|Adrenamine|Levorenin|Renostyptin|Vasotonin|Adrenine|Renaglandulin|Nieraline|Myosthenine|Adrenatrate|Levonor|Epipen Auto-Injector|Bosmin|Renaglandin|Glaucosan|Aktamin|Micronefrin|Adrenan|Adrenal|Epipen Jr. Auto-Injector|Asthmahaler Mist|Epipen EZ Pen|Scurenaline|Eppy|Astminhal|Adrin|Bronkaid Suspension Mist|Epitrate|Esphygmogenina|Vasoconstrictine|Adrenodis|Levorenine|Epipen|Supradin|Suprarenaline|Epirenamine|Takamine|Sus-Phrine|Mucidrina|Takamina|Adrenutol|Adrine|Tolcil|Renostypticin|Biorenine|Asthma-Nefrin|Hyporenin|Vasodrine|Intranefrin|Glaucon|Mytrate|Adrenalin-Medihaler|Suprarenin|Styptirenal|Citanest Forte|Nephridine|Ana-Guard|Chelafrin|Supracapsulin|Adrenapax|Paranephrin|Supranephrane|Nor-Epirenan|Adrenasol|Stryptirenal|Tolansin|Exadrin|Supranephrine|Glauposine|Renostypricin|Medihaler-Epi|Asthmanefrin|Surrenine|Dylephrin|Iontocaine|Hektalin|Lyophrin|Soladren|Hemostatin|Levorenen|Brevirenin|Glycirenan|Septocaine|Primatene Mist|Isoptoepinal|Haemostatin|Sphygmogenin|Twinject|Hemisine|Astmahalin|Kidoline|Renaleptine|Tolhart|Epi EZ Pen Jr|Asthma Meter Mist|Nephron|Metanephrin|Bernarenin|Simplene|Sympathin I|Epirenan|Epipen Jr.|Sympathin E|Epifrin|Corisol|Epirenin|Sindrenina|Supranefran|Adrenor|Renagladin|Tokamina|Vaponefrin|Adrenohorma|Hemostasin|Drenamist|Haemostasin|Surenine|Duranest|Hypernephrin|Adnephrine|Balmadren|Vasoton|IOP|Lidocaton|Suprel|Renoform|Epiglaufrin|Antiasthmatique|Norartrinal|Asmatane Mist|Tolax|Adrenosan|Bronkaid|Bronkaid Mist	True
PA452611	epipodophyllotoxin	False
PA449476	epirubicin|Epidoxorubicin|Epirubicina [INN-Spanish]|Epirubicine [French]|Pidorubicinum [INN-Latin]|Pharmorubicin Pfs|Ellence|Epiadriamycin|Epirubicine [INN-French]|Epirubicinum [Latin]|Pidorubicine [INN-French]|IMI 28|4'-Epidoxorubicin|4'-Epiadriamycin|Epi-Dx|Pidorubicina [INN-Spanish]|Epirubicinum [INN-Latin]|Ridorubicin|Epirubicina [Spanish]	True
PA164749044	eplerenone|Epoxymexrenone|INSPRA	True
PA10072	epoetin alfa|Epoetin|Erythropoietin precursor|Epogen|Procrit|Epogin|Eprex|NeoRecormon|Epomax|Recormon	False
PA449479	epoprostenol|Prostaglandin I2|PGI2|Prostacyclin|Flolan	True
PA164712740	Epoxides	False
PA449481	eprosartan|Teveten	True
PA449483	eptifibatide|Integrelin|Intrifiban|Integrilin	True
PA449484	ergocalciferol|Vitamin D2|Synthetic Vitamin D|Mykostin|Ergosterol Activated|Oleovitamin D, Synthetic|Crystallina|Daral|Ertron|Divit Urto|Fortodyl|Metadee|Oleovitamin D2|D-Arthin|Ergosterol, Irradiated|Condocaps|Ostelin|Dee-Ronal|Buco-D|Novovitamin-D|Rodine C|Diactol|Calciferon 2|Viostdrol|Calciferol|Deratol|Mulsiferol|Condol|Crtron|De-Rat Concentrate|Infron|Ercalciol|Drisdol|Decaps|Vitavel-D|Shock-Ferol|D-Tracetten|Radsterin|Davitamon D|Hi-Deratol|Davitin|Viosterol|Vio-D|Doral|Viosterol in Oil|Dee-Roual|Condacaps|Ergorone|Detalup|Oleovitamin D|Shock-Ferol Sterogyl|Dee-Ron|Geltabs|Sterogyl|Uvesterol-D|Radiostol|Dee-Osterol|Deltalin|Radstein	True
PA164752439	ergoloid mesylate|Hydrogenated Ergot Alkaloids|Hydergin|Dihydroergotoxin Methanesulfonate|Ergoloid Mesylates [Usan]|Deapril-ST|Ischelium|Circanol|Gerimal|Dihydroergotoxine Mesilate|Hydergine LC|Trigot|Dihydroergotoxin Mesylate|Redergin|Dihydroergotoxine Methanesulfonate|Hydergine|Co-Dergocrine Mesylate|Alkergot|Dihydroergotoxin Mesilat|Dihydroergotoxine Mesylate|Dihydroergotoxine Methanesulphonate	True
PA449487	ergonovine|Ergobasine|Ergometrine|Ergotrate maleate|Ergotrate	False
PA164712741	Ergot alkaloids	False
PA164712744	Ergot alkaloids and oxytocin incl. analogues, in combination	False
PA164747651	ergotamine|Ergotamin|Medihaler Ergotamine|Ergostat|Ergoton-A|Wigrettes|Ergomar	True
PA134687924	erlotinib|OSI-774|Tarceva	True
PA164777032	ertapenem|Invanz	True
PA165291442	ertumaxomab	False
PA164746528	erythrityl tetranitrate|Eritritile tetranitrato [dcit]|Erythrol tetranitrate|Nitroerythrit|Nitroerythrite|Meso-erythritol tetranitrate|Tetranitrato de eritritilo [inn-spanish]|1,2,3,4-Butanetetralyl tetranitrate|Nitroerythrol|Eritrityl tetranitrate|Eritrityli tetranitras [inn-latin]|Tetranitrate d'eritrityle [inn-french]|ETN|Erythritol tetranitrate|Cardiwell|Tetranitrol|Cardiloid|Cardivell|Tetranitrin|Cardilate	False
PA449493	erythromycin|Erythrocin Stearate|Erythromycin Stearate|Erythromycin lactobionate|Erythrocin|Erythromycin oxime|Erythromycin estolate|EM|Erythromycin glucoheptonate|Erythromycin ethylsuccinate|Bristamycin|ETS|Erythro|Theramycin Z|Benzamycin Pak|Erythromast 36|Wyamycin S|Abboticin|Taimoxin-F|Eryc 125|Ermycin|Ery-Tab|Pfizer-e|Erycette|Erymax|Akne-Mycin|Eryderm|Erythra-Derm|EMU|Torlamicina|Benzamycin|E-Base|Robimycin|Ak-mycin|R-P Mycin|Pce|IndermRetcin|Eryc|E-Mycin|Sansac|Ery-Sol|Erythro-Statin|Erycen|Serp-AFD|Erygel|Erycin|Erycinum|Erythrogran|Propiocine|Eritrocina|Ilotycin|Aknin|Ilocaps|Erythromid|Ethril 250|E-Solve 2|Ilosone|Eryc Sprinkles|Erythroguent|Wemid|Stiemycin|Erypar|Ilotycin Gluceptate|Pantomicina|Mephamycin|Dumotrycin|E-Glades|Erythromycin A|Erythromycin B|Dotycin|Kesso-Mycin|Emgel|Abomacetin	True
PA10074	escitalopram|Escitalopram Oxalate|Cipralex|Lexapro	True
PA165947475	eslicarbazepine	False
PA449500	esmolol|Esmolol Hydrochloride|Brevibloc|Esmolol HCL	True
PA10075	esomeprazole|(-)-omeprazole|Esomperazole|(s)-omeprazole|Esomeprazole Sodium|Nexium|Esopral|Nexiam|Lucen|Nexium IV|Nexium Control|Axagon	True
PA449502	estazolam|D 40TA|Julodin|Eurodin|Somnatrol|Esilgan|Nuctalon|ProSom|Nemurel|Cannoc	True
PA164712745	Esters of aminobenzoic acid	False
PA164712746	Esters of benzoic acid	False
PA449503	sumatriptan|NP101|Sumatriptan Succinate|triptan|Sumatriptanum [INN-Latin]|estradiol|Imigran|Imitrex|Sumatran|Sumax|Imitrex Oral	True
PA449507	estramustine|Estramustina [INN-Spanish]|Estramustinum [INN-Latin]|Estramustine Sodium Phosphate|Estramustin Sodium Phosphate|Emcyt|Estracyt	True
PA164712747	Estren derivatives	False
PA164769104	estriol|16alpha-Hydroxyoestradiol|3,16alpha,17beta-Trihydroxy-1,3,5(10)-estratriene|16-alpha-Hydroxyestradiol|Tridestrin|Oestriol|3,16-alpha,17-beta-Trihydroxy-delta-1,3,5-estratriene|Estra-1,3,5(10)-triene-3,16,17-triol|16alpha,17beta-Estriol|16alpha-Hydroxy-17beta-estradiol|3,16-alpha,17-beta-Oestriol|3,16alpha,17beta-trihydroxy-Delta(1,3,5)-estratriene|1,3,5(10)-Estratriene-3,16,17-Triol|3,16-alpha,17-beta-Trihydroxyoestra-1,3,5(10)-triene|16alpha,17beta-Oestriol|3,16-alpha,17-beta-Trihydroxy-delta-1,3,5-oestratriene|(16alpha,17beta)-estra-1,3,5(10)-triene-3,16,17-triol|16-alpha,17-beta-Oestriol|ESL|16-alpha-Hydroxyoestradiol|Oestriolum|Estratriol|Ovestrion|Estriolo [italian]|1,3,5(10)-Estratriene-3,16alpha,17beta-triol|1,3,5-Estratriene-3beta,16alpha,17beta-triol|3,16-alpha,17-beta-Estriol|1,3,5-Oestratriene-3beta,16alpha,17beta-triol|3,16-alpha,17-beta-Trihydroxyestra-1,3,5(10)-triene|16alpha-hydroxyestradiol|3,16alpha,17beta-Estriol|3,16alpha,17beta-Trihydroxy-delta-1,3,5-oestratriene|Oestra-1,3,5(10)-triene-3,16alpha,17beta-triol|(16alpha,17beta)-Oestra-1,3,5(10)-triene-3,16,17-triol|16-alpha,17-beta-Estriol|Estra-1,3,5(10)-trien-3,16alpha,17beta-triol|Deuslon-A|Estriel	False
PA449509	estrogens	False
PA164712749	Estrogens, combinations with other drugs	False
PA449512	estrone|Follestrine|Ovifollin|Folliculine|Estrone-A|Destrone|Mestronaq|Thelestrin|Hormofollin|Oestrin|Estrona [Spanish]|Cristallovar|Folliculine Benzoate|Aquacrine|Hormovarine|Theelin|Femidyn|Ketohydroxy-Estratriene|Esterone|Wynestronpencap M|Oestrone|Kestrone|Kolpon|Follidrin|Endofolliculina|Femestrone Inj.|Wynestron|Follestrol|Estrin|Folipex|Hiestrone|Tokokin|Disynformon|Ketohydroxyestrin|Estrona [INN-Spanish]|Glandubolin|Folliculin|Oestrone [Steroidal Oestrogens]|Estronum [INN-Latin]|Menformon A|Estrusol|Crinovaryl|Menagen|Ketodestrin|Thynestron|Estrogenic Substance|Unden|Estrugenone|Femestrone Injection|Folikrin|Estrol|Menformon|Oestroform|Solliculin|Estron|Follicular Hormone|GSS 33|Estrovarin|Fermidyn|Ketohydroxyoestrin|Oestroperos|Perlatan|Estrona|Hormestrin|Ketophydroxyestrin|Penncap M|Sinafid M-48|Crystogen|Thelykinin|Folisan|Oestronum|Estrone [Usan:Inn]|Follicunodis|OVEX	True
PA165958342	estropipate|ogen (tn)|ogen 2.5|ogen|estropipate (usp)|ORTHO-EST|Ogen	True
PA162630444	eszopiclone|Esopiclone|Estorra|Lunesta	True
PA449515	etanercept|Tumor necrosis factor receptor 2|TNF-R2|p80 TNF-alpha receptor|Tumor necrosis factor receptor type II|CD120b|Tumor necrosis factor receptor superfamily member 1B precursor|p75|Enbrel Sureclick|Enbrel	True
PA449518	ethacrynic acid|Etacrinic acid|Methylenebutyrylphenoxyacetic acid|ethacryinic acid|Etakrinic acid|Etacrynic acid|Ethacrynate|Mingit|Crinuryl|Hydromedin|Edecrina|Edecril|Reomax|Taladren|Edecrin|Otacril|Uregit|Endecril|Hidromedin	True
PA164784021	ethambutol|D-Ethambutol|Ethambutolum [INN-Latin]|Aethambutolum|Ethambutol HCL|Etambutol [INN-Spanish]|Ethambutol dihydrochloride|Ethambutol Hydrochloride|Etambutolo [DCIT]|EMB|Ethambutol, racemic mixture|Etibi|Myambutol|Dadibutol|Diambutol|Tibutol	True
PA448073	ethanol|Ethyl Alcohol|Beta-Hydroxyethylamine|Alcool Ethylique|HSDB 531|Alcohol|Beta-Aminoethanol|Denatured Alcohol|Ethyl Alcohol, Denatured|USAF EK-1597|Aminoethanol|Ethyl Alcohol, Anhydrous|Ethyl Hydroxide|Denatured Ethanol|Alcohol Anhydrous|Ethylol|Methylcarbinol|Alcool Etilico|Ethanol 200 Proof|Dehydrated Ethanol|Absolute Alcohol|Caswell No. 426|Ethanol Anhydrous|Alcohol, Diluted|Beta-Ethanolamine|Alkoholu Etylowego|Alcohol, Dehydrated|Alkohol|Ethyl Alcohol Anhydrous|Ethylolamine|ETA|Ethanol Extra Pure|Beta-Aminoethyl Alcohol|Ethyl Hydrate|Etanolo|Absolute Ethanol|Pyro|Colamine|Thiofaco M-50|Denatured Alcohol Sd-28|Ethanol Absolute|Tecsol|Alcare Hand Degermer|Ethyl Alcohol & Water, 80%|Ethyl Alcohol & Water, 60%|Ethyl Alcohol & Water, 70%|Ethyl Alcohol & Water, 95%|Denatured Alcohol Sd-3a|Jaysol S|Jaysol|Aethanol|Envision Conditioner Pdd 9020|Ethanol Absolute Bp|Reagent Alcohol|Thanol|Denatured Alcohol Sd-1|Ethyl Alcohol & Water, 5%|Glycinol|Aethylalkohol|Anhydrol|Denatured Alcohol Sd-39b|Denatured Alcohol Sd-30|Denatured Alcohol Sd-39c|Denatured Alcohol Cd-5a|Denatured Alcohol Sd-23a|Denatured Alcohol Sd-17|Denatured Alcohol Sd-13a|Spirit|Synasol|Denatured Alcohol Cd-10|Ethyl Alcohol & Water, 40%|Algrain|Ethyl Alcohol & Water, 50%|Tecsol C|Ethyl Alcohol & Water, 20%|Ethyl Alcohol & Water, 30%|Ethyl Alcohol & Water, 96%|Ethyl Alcohol & Water, 10%|Methylated Spirit Mineralised|Denatured Alcohol Sd-40m|Denatured Alcohol Cd-5|Ethanol, Silent Spirit	False
